Date,Preço,MA7,MA25,NumTransacoes
2022-09-28,3719.040039,3731.2071358571434,3920.1664160000005,4684850000
2022-09-29,3640.469971,3700.4271414285713,3900.1544140399997,4681810000
2022-09-30,3585.620117,3671.240025,3875.6144140399997,5645360000
2022-10-03,3678.429932,3659.8743024285714,3860.44521484,4806680000
2022-10-04,3790.929932,3673.831438428572,3850.85800784,5146580000
2022-10-05,3783.280029,3692.151437,3842.7428125200004,4293180000
2022-10-06,3744.52002,3706.0414342857143,3834.32361332,4252100000
2022-10-07,3639.659912,3694.701416142857,3821.2360058799995,4449660000
2022-10-10,3612.389893,3690.6899764285713,3808.7612012,3834320000
2022-10-11,3588.840088,3691.1499722857143,3795.98720708,4759030000
2022-10-12,3577.030029,3676.6642718571425,3779.87360356,4006830000
2022-10-13,3669.909912,3659.3756975714286,3766.4228027599997,5021680000
2022-10-14,3583.070068,3630.7742745714286,3747.0512012,4243030000
2022-10-17,3677.949951,3621.2642647142857,3729.752793,4352780000
2022-10-18,3719.97998,3632.7385601428573,3721.24439456,4483740000
2022-10-19,3695.159912,3644.5628485714287,3711.2103906400002,4223800000
2022-10-20,3665.780029,3655.5542687142856,3701.7875878799996,4496620000
2022-10-21,3752.75,3680.6571217142855,3696.96438476,5078020000
2022-10-24,3797.340088,3698.861432571429,3692.8623925599995,4747930000
2022-10-25,3859.110107,3738.2957238571425,3692.98959956,4843120000
2022-10-26,3830.600098,3760.1028877142858,3694.6164062000003,4817310000
2022-10-27,3807.300049,3772.577183285714,3696.58880856,4687320000
2022-10-28,3901.060059,3801.99149,3704.90201172,4459410000
2022-10-31,3871.97998,3831.4486258571424,3713.5796093599997,4820620000
2022-11-01,3856.100098,3846.2129255714285,3721.9320117199995,4481210000
2022-11-02,3759.689941,3840.8343331428573,3723.5580078,4899000000
2022-11-03,3719.889893,3820.9457311428573,3726.73480468,4625290000
2022-11-04,3770.550049,3812.3671527142856,3734.13200196,5400180000
2022-11-07,3806.800049,3812.295724142857,3739.2668066399997,4341620000
2022-11-08,3828.110107,3801.874302428572,3740.75401364,4607640000
2022-11-09,3748.570068,3784.2443150000004,3739.3656152,4645010000
2022-11-10,3956.370117,3798.5686034285714,3747.83961908,5781260000
2022-11-11,3992.929932,3831.8886021428575,3761.97041988,5593310000
2022-11-14,3957.25,3865.7971888571424,3775.76482416,4561930000
2022-11-15,3991.72998,3897.394321857143,3791.8804198400003,5015310000
2022-11-16,3958.790039,3919.1071775714286,3807.15082024,4165320000
2022-11-17,3946.560059,3936.028599285714,3818.21682612,4051780000
2022-11-18,3965.340088,3966.9957449999997,3833.5076269200003,4037360000
2022-11-21,3949.939941,3966.0771484285715,3844.38722652,3850690000
2022-11-22,4003.580078,3967.598597857143,3855.73123044,3887990000
2022-11-23,4027.26001,3977.6000278571432,3869.01523436,3279720000
2022-11-25,4026.120117,3982.5129045714284,3883.42883788,1706460000
2022-11-28,3963.939941,3983.248604857143,3891.87643552,3615430000
2022-11-29,3957.629883,3984.8300082857145,3898.2880273200003,3546040000
2022-11-30,4080.110107,4001.225725285714,3907.12802732,6579360000
2022-12-01,4076.570068,4019.3157434285713,3916.96682612,4527130000
2022-12-02,4071.699951,4029.0471538571433,3927.5428222,4012620000
2022-12-05,3998.840088,4024.9871649999995,3931.45402336,4280820000
2022-12-06,3941.26001,4012.864292571429,3934.22522456,4368380000
2022-12-07,3933.919922,4008.5757184285717,3937.33801752,4118050000
2022-12-08,3963.51001,4009.415736571428,3945.4908202799998,4006900000
2022-12-09,3934.379883,3988.597133142857,3954.07041988,3888260000
2022-12-12,3990.560059,3976.3099890000003,3962.87082028,3904130000
2022-12-13,4019.649902,3968.874267714286,3971.3848144,5079360000
2022-12-14,3995.320068,3968.371407714286,3978.07321284,4472340000
2022-12-15,3895.75,3961.8699777142856,3983.9604101200002,4493900000
2022-12-16,3852.360107,3950.218575571428,3979.80000972,7493660000
2022-12-19,3817.659912,3929.382847285714,3972.7892089200004,3969610000
2022-12-20,3821.620117,3913.274309285714,3967.3640136000004,3985370000
2022-12-21,3878.439941,3897.2571495714287,3962.8324120400002,3775200000
2022-12-22,3822.389893,3869.077148285714,3957.3764062,3956950000
2022-12-23,3844.820068,3847.577148285715,3953.3068065600005,2819280000
2022-12-27,3829.25,3838.077148285715,3947.86320304,3030300000
2022-12-28,3783.219971,3828.199986,3941.1944042400005,3083520000
2022-12-29,3849.280029,3832.7171455714292,3935.0224022800003,3003680000
2022-12-30,3839.5,3835.2714145714285,3927.5120018800003,2979870000
2023-01-03,3824.139893,3827.5142648571427,3919.43279292,3959140000
