Date,Preço,MA7,MA25,NumTransacoes
2023-07-26,4566.75,4554.394322,4459.1891796400005,3990290000
2023-07-27,4537.410156,4551.884347142857,4466.05798824,4553210000
2023-07-28,4582.22998,4554.242885000001,4474.07158196,3981010000
2023-07-31,4588.959961,4561.970005571428,4483.696777280001,4503600000
2023-08-01,4576.72998,4567.740025,4493.613183519999,4042370000
2023-08-02,4513.390137,4561.847167857143,4499.01238276,4270710000
2023-08-03,4501.890137,4552.480050142857,4504.013593719999,4149120000
2023-08-04,4478.029785,4539.805733714285,4507.27718748,4143310000
2023-08-07,4518.439941,4537.095703,4509.9995898,3493920000
2023-08-08,4499.379883,4525.259974857143,4511.75119136,3884910000
2023-08-09,4467.709961,4507.938546285714,4512.58679684,3803100000
2023-08-10,4468.830078,4492.524274571429,4514.8764062,4504370000
2023-08-11,4464.049805,4485.4756557142855,4517.4803906,3753290000
2023-08-14,4489.720215,4483.737095428572,4520.6880078,3896410000
2023-08-15,4437.859863,4477.998535142857,4520.63201168,3832250000
2023-08-16,4404.330078,4461.697126142857,4517.91880856,3753910000
2023-08-17,4370.359863,4443.265694714286,4512.33160152,3943700000
2023-08-18,4369.709961,4429.265694714285,4506.90320308,3940400000
2023-08-21,4399.77002,4419.399972142857,4501.98240232,3726850000
2023-08-22,4387.549805,4408.471400714286,4495.28519532,3522760000
2023-08-23,4436.009766,4400.798479428571,4490.09677736,3837270000
2023-08-24,4376.310059,4392.005650285714,4483.75437504,3723470000
2023-08-25,4405.709961,4392.202776428571,4478.52917972,3296180000
2023-08-28,4433.310059,4401.195661571428,4473.6759766,2957230000
2023-08-29,4497.629883,4419.4699361428575,4470.88277348,3354820000
2023-08-30,4514.870117,4435.912807142857,4468.80757816,3064110000
2023-08-31,4507.660156,4453.0714287142855,4467.6175781599995,3946360000
2023-09-01,4515.77002,4464.465750714286,4464.95917976,3246260000
2023-09-05,4496.830078,4481.682896285714,4461.27398444,3526250000
2023-09-06,4465.47998,4490.221470428572,4456.8239844400005,3418850000
2023-09-07,4451.140137,4492.7686244285715,4454.33398444,3763760000
2023-09-08,4457.490234,4487.034388857142,4452.55798832,3259290000
2023-09-11,4487.459961,4483.118652285714,4452.93519536,3369920000
2023-09-12,4461.899902,4476.581473142857,4450.6735938,3435740000
2023-09-13,4467.439941,4469.677176142856,4449.39599612,3529430000
2023-09-14,4505.100098,4470.858607571428,4450.8916016,3648720000
2023-09-15,4450.319824,4468.692871,4450.15119144,6932230000
2023-09-18,4453.529785,4469.034249285714,4449.73039064,3161230000
2023-09-19,4443.950195,4467.099958,4447.89958984,3614880000
2023-09-20,4402.200195,4454.919991428572,4446.47320312,3308450000
2023-09-21,4330.0,4436.077148285714,4443.5,3662340000
2023-09-22,4320.060059,4415.022879428571,4441.48800784,3349570000
2023-09-25,4337.439941,4391.071428428571,4440.19720704,3195650000
2023-09-26,4273.529785,4365.815708571428,4435.14759764,3472340000
2023-09-27,4274.509766,4340.241420142857,4430.62599608,3875880000
2023-09-28,4299.700195,4319.634277285714,4425.17361324,3846230000
2023-09-29,4288.049805,4303.327078714286,4421.643203080001,3865960000
2023-10-02,4288.390137,4297.382812571429,4416.95041012,3938660000
2023-10-03,4229.450195,4284.438546285714,4408.79601556,3953830000
2023-10-04,4263.75,4273.911411857143,4399.44082024,3777600000
2023-10-05,4258.189941,4271.720005571428,4389.173613200001,3581470000
2023-10-06,4308.5,4276.575753285714,4381.20720696,3902030000
2023-10-09,4335.660156,4281.712890571429,4374.0028124,3174630000
2023-10-10,4358.240234,4291.740094714286,4368.45921864,3520240000
2023-10-11,4376.950195,4304.3915315714285,4364.91802724,3601660000
2023-10-12,4349.609863,4321.557198428572,4360.85681628,3713140000
2023-10-13,4327.779785,4330.704310571428,4355.66839832,0
2023-10-16,4373.629883,4347.195730857143,4351.1151952,3409960000
2023-10-17,4373.200195,4356.438615857142,4347.56720692,3794850000
2023-10-18,4314.600098,4353.430036142857,4341.4536132,3686030000
2023-10-19,4278.0,4341.967145571429,4332.36960928,3969730000
2023-10-20,4224.160156,4320.139997142856,4323.32322256,4004030000
2023-10-23,4217.040039,4301.201450857143,4313.86363272,3776100000
2023-10-24,4247.680176,4289.758649571429,4306.012831960001,3821820000
2023-10-25,4186.77002,4263.064383428571,4297.3956249600005,3869370000
2023-10-26,4137.22998,4229.354352714286,4289.68482416,4277640000
2023-10-27,4117.370117,4201.178641142857,4281.57722648,4019500000
2023-10-30,4166.819824,4185.295758857143,4274.7524218,2600517000
